,BDEP,TPO,HL,BHT,RPM,TOR,DEPT,WOB,Annotation
1607141115007,4149.896,0.0,424.1139890105314,39.116,0.0,0.0,5795.817,3.37,off_slips
1607141115515,4149.896,0.0,424.1019890108423,39.116,0.0,0.0,5795.817,3.39,off_slips
1607141116027,4149.896,0.0,424.0799890114124,39.116,0.0,0.0,5795.817,3.41,off_slips
1607141116535,4149.896,0.0,424.20798900809575,39.116,0.0,0.0,5795.817,3.28,off_slips
1607141116947,4149.896,0.0,424.28598900607466,39.116,0.0,0.0,5795.817,3.2,off_slips
1607141117455,4149.896,0.0,424.5539889991303,39.116,0.0,0.0,5795.817,2.93,off_slips
1607141117966,4149.896,0.0,424.56798899876753,39.116,0.0,0.0,5795.817,2.92,off_slips
1607141118474,4149.896,0.0,424.3119890054009,39.116,0.0,0.0,5795.817,3.18,off_slips
1607141118986,4149.896,0.0,424.1699890090804,39.116,0.0,0.0,5795.817,3.32,off_slips
1607141120525,4149.896,0.0,423.5639890247828,39.116,0.0,0.0,5795.817,3.92,off_slips
1607141121033,4149.896,0.0,423.61598902343536,39.116,0.0,0.0,5795.817,3.87,off_slips
1607141121447,4149.896,0.0,423.6439890227099,39.116,0.0,0.0,5795.817,3.84,off_slips
1607141121954,4149.896,0.0,423.7539890198596,39.116,0.0,0.0,5795.817,3.74,off_slips
1607141122461,4149.896,0.0,423.8019890186159,39.116,0.0,0.0,5795.817,3.69,off_slips
1607141122967,4149.896,0.0,423.837989017683,39.116,0.0,0.0,5795.817,3.65,off_slips
1607141123474,4149.896,0.0,423.8919890162838,39.116,0.0,0.0,5795.817,3.6,off_slips
1607141123985,4149.896,0.0,424.0699890116715,39.116,0.0,0.0,5795.817,3.42,off_slips
1607141124505,4149.896,0.0,424.08798901120514,39.116,0.0,0.0,5795.817,3.4,off_slips
1607141125519,4149.896,0.0,424.23598900737016,39.116,0.0,0.0,5795.817,3.25,off_slips
1607141126537,4149.896,0.0,424.20398900819936,39.116,0.0,0.0,5795.817,3.28,off_slips
1607141126944,4149.896,0.0,424.1459890097023,39.116,0.0,0.0,5795.817,3.34,off_slips
1607141127451,4149.896,0.0,424.0179890130189,39.116,0.0,0.0,5795.817,3.47,off_slips
1607141127966,4149.896,0.0,423.7459890200669,39.116,0.0,0.0,5795.817,3.74,off_slips
1607141128474,4149.896,0.0,423.6579890223471,39.116,0.0,0.0,5795.817,3.83,off_slips
1607141128980,4149.896,0.0,423.4999890264411,39.116,0.0,0.0,5795.817,3.99,off_slips
1607141129488,4149.896,0.0,423.46398902737394,39.116,0.0,0.0,5795.817,4.03,off_slips
1607141129993,4149.896,0.0,423.58798902416095,39.116,0.0,0.0,5795.817,3.9,off_slips
1607141131022,4149.896,0.0,423.8759890166983,39.116,0.0,0.0,5795.817,3.61,off_slips
1607141132037,4149.896,0.0,424.1599890093395,39.116,0.0,0.0,5795.817,3.33,off_slips
1607141132444,4149.896,0.0,424.2959890058155,39.116,0.0,0.0,5795.817,3.19,off_slips
1607141132952,4149.896,0.0,424.37198900384624,39.116,0.0,0.0,5795.817,3.12,off_slips
1607141133460,4149.896,0.0,424.505989000374,39.116,0.0,0.0,5795.817,2.98,off_slips
1607141133968,4149.896,0.0,424.4799890010478,39.116,0.0,0.0,5795.817,3.01,off_slips
1607141134476,4149.896,0.0,424.51998900001126,39.116,0.0,0.0,5795.817,2.97,off_slips
1607141134984,4149.896,0.0,424.42598900244695,39.116,0.0,0.0,5795.817,3.06,off_slips
1607141135492,4149.896,0.0,424.2319890074738,39.116,0.0,0.0,5795.817,3.26,off_slips
1607141136000,4149.896,0.0,424.0739890115679,39.116,0.0,0.0,5795.817,3.41,off_slips
1607141137016,4149.896,0.0,423.4659890273221,39.116,0.0,0.0,5795.817,4.02,off_slips
1607141137524,4149.896,0.0,423.0559890379459,39.116,0.0,0.0,5795.817,4.43,off_slips
1607141138032,4149.896,0.0,422.99598903950056,39.116,0.0,0.0,5795.817,4.49,off_slips
1607141138439,4149.896,0.0,422.8819890424545,39.116,0.0,0.0,5795.817,4.61,off_slips
1607141138947,4149.896,0.0,422.8959890420917,39.116,0.0,0.0,5795.817,4.59,off_slips
1607141139455,4149.896,0.0,422.9359890410553,39.116,0.0,0.0,5795.817,4.55,off_slips
1607141139964,4149.896,0.0,422.9939890395525,39.116,0.0,0.0,5795.817,4.5,off_slips
1607141140470,4149.896,0.0,423.1659890350956,39.116,0.0,0.0,5795.817,4.32,off_slips
1607141140977,4149.896,0.0,423.4239890284104,39.116,0.0,0.0,5795.817,4.07,off_slips
1607141141485,4149.896,0.0,423.5599890248864,39.116,0.0,0.0,5795.817,3.93,off_slips
1607141141993,4149.896,0.0,423.7719890193932,39.116,0.0,0.0,5795.817,3.72,off_slips
1607141143015,4149.896,0.0,424.03998901244887,39.116,0.0,0.0,5795.817,3.45,off_slips
1607141143522,4149.896,0.0,424.041989012397,39.116,0.0,0.0,5795.817,3.45,off_slips
1607141145451,4149.896,0.0,423.9159890156619,39.116,0.0,0.0,5795.817,3.57,off_slips
1607141145959,4149.896,0.0,423.8239890180458,39.116,0.0,0.0,5795.817,3.66,off_slips
1607141146466,4149.896,0.0,423.7739890193413,39.116,0.0,0.0,5795.817,3.72,off_slips
1607141146974,4149.896,0.0,423.7339890203778,39.116,0.0,0.0,5795.817,3.76,off_slips
1607141147481,4149.896,0.0,423.6619890222434,39.116,0.0,0.0,5795.817,3.83,off_slips
1607141149517,4149.896,0.0,423.5019890263893,39.116,0.0,0.0,5795.817,3.99,off_slips
1607141150539,4149.896,0.0,423.5039890263375,39.116,0.0,0.0,5795.817,3.99,off_slips
1607141150945,4149.896,0.0,423.5559890249901,39.116,0.0,0.0,5795.817,3.93,off_slips
1607141151457,4149.896,0.0,423.7599890197041,39.116,0.0,0.0,5795.817,3.73,off_slips
1607141151965,4149.896,0.0,423.7559890198077,39.116,0.0,0.0,5795.817,3.73,off_slips
1607141152982,4149.896,0.0,423.8299890178903,39.116,0.0,0.0,5795.817,3.66,off_slips
1607141153488,4149.896,0.0,423.9199890155583,39.116,0.0,0.0,5795.817,3.57,off_slips
1607141153997,4149.896,0.0,423.9939890136408,39.116,0.0,0.0,5795.817,3.5,off_slips
1607141154507,4149.896,0.0,424.0539890120861,39.116,0.0,0.0,5795.817,3.43,off_slips
1607141155015,4149.896,0.0,424.0719890116197,39.116,0.0,0.0,5795.817,3.42,off_slips
1607141155526,4149.896,0.0,424.07598901151607,39.116,0.0,0.0,5795.817,3.41,off_slips
1607141156035,4149.896,0.0,424.05198901213794,39.116,0.0,0.0,5795.817,3.44,off_slips
1607141156450,4149.896,0.0,424.03198901265614,39.116,0.0,0.0,5795.817,3.46,off_slips
1607141156959,4149.896,0.0,424.007989013278,39.116,0.0,0.0,5795.817,3.48,off_slips
1607141157976,4149.896,0.0,423.77798901923774,39.116,0.0,0.0,5795.817,3.71,off_slips
1607141158483,4149.896,0.0,423.53598902550834,39.116,0.0,0.0,5795.817,3.95,off_slips
1607141158990,4149.896,0.0,423.3819890294987,39.116,0.0,0.0,5795.817,4.11,off_slips
1607141159498,4149.896,0.0,423.1679890350438,39.116,0.0,0.0,5795.817,4.32,off_slips
1607141160005,4149.896,0.0,423.1919890344219,39.116,0.0,0.0,5795.817,4.3,off_slips
1607141160513,4149.896,0.0,423.2619890326081,39.116,0.0,0.0,5795.817,4.23,off_slips
1607141161020,4149.896,0.0,423.3759890296541,39.116,0.0,0.0,5795.817,4.11,off_slips
1607141161528,4149.896,0.0,423.55198902509375,39.116,0.0,0.0,5795.817,3.94,off_slips
1607141162036,4149.896,0.0,423.69198902146616,39.116,0.0,0.0,5795.817,3.8,off_slips
1607141162544,4149.896,0.0,423.7279890205333,39.116,0.0,0.0,5795.817,3.76,off_slips
1607141162951,4149.896,0.0,423.7759890192895,39.116,0.0,0.0,5795.817,3.71,off_slips
1607141164474,4149.896,0.0,423.9279890153509,39.116,0.0,0.0,5795.817,3.56,off_slips
1607141164982,4149.896,0.0,423.9779890140554,39.116,0.0,0.0,5795.817,3.51,off_slips
1607141165490,4149.896,0.0,423.9999890134853,39.116,0.0,0.0,5795.817,3.49,off_slips
1607141166509,4149.896,0.0,424.0019890134335,39.116,0.0,0.0,5795.817,3.49,off_slips
1607141167017,4149.896,0.0,423.89998901607646,39.116,0.0,0.0,5795.817,3.59,off_slips
1607141168541,4149.896,0.0,423.9559890146255,39.116,0.0,0.0,5795.817,3.53,off_slips
1607141168947,4149.896,0.0,424.0599890119306,39.116,0.0,0.0,5795.817,3.43,off_slips
1607141169455,4149.896,0.0,424.1139890105314,39.116,0.0,0.0,5795.817,3.38,off_slips
1607141169963,4149.896,0.0,423.9259890154028,39.116,0.0,0.0,5795.817,3.56,off_slips
1607141170470,4149.896,0.0,423.7639890196005,39.116,0.0,0.0,5795.817,3.72,off_slips
1607141170979,4149.896,0.0,423.3219890310534,39.116,0.0,0.0,5795.817,4.17,off_slips
1607141171490,4149.896,0.0,423.1739890348883,39.116,0.0,0.0,5795.817,4.31,off_slips
1607141172002,4149.896,0.0,423.03798903841226,39.116,0.0,0.0,5795.817,4.45,off_slips
1607141172510,4149.896,0.0,423.0199890388786,39.116,0.0,0.0,5795.817,4.47,off_slips
1607141173018,4149.896,0.0,423.09398903696126,39.116,0.0,0.0,5795.817,4.4,off_slips
1607141173526,4149.896,0.0,423.2279890334891,39.116,0.0,0.0,5795.817,4.26,off_slips
1607141174034,4149.896,0.0,423.2679890324526,39.116,0.0,0.0,5795.817,4.22,off_slips
1607141174543,4149.896,0.0,423.5639890247828,39.116,0.0,0.0,5795.817,3.93,off_slips
1607141175458,4149.896,0.0,423.905989015921,39.116,0.0,0.0,5795.817,3.58,off_slips
1607141175966,4149.896,0.0,424.0219890129152,39.116,0.0,0.0,5795.817,3.47,off_slips
1607141176982,4149.896,0.0,424.1819890087695,39.116,0.0,0.0,5795.817,3.31,off_slips
1607141177490,4149.896,0.0,423.9979890135372,39.116,0.0,0.0,5795.817,3.49,off_slips
1607141177998,4149.896,0.0,423.8959890161802,39.116,0.0,0.0,5795.817,3.59,off_slips
1607141178506,4149.896,0.0,423.7299890204815,39.116,0.0,0.0,5795.817,3.76,off_slips
1607141179013,4149.896,0.0,423.65398902245073,39.116,0.0,0.0,5795.817,3.83,off_slips
1607141179521,4149.896,0.0,423.5919890240573,39.116,0.0,0.0,5795.817,3.9,off_slips
1607141180027,4149.896,0.0,423.6119890235391,39.116,0.0,0.0,5795.817,3.88,off_slips
1607141180534,4149.896,0.0,423.5979890239018,39.116,0.0,0.0,5795.817,3.89,off_slips
1607141181042,4149.896,0.0,423.6359890229172,39.116,0.0,0.0,5795.817,3.85,off_slips
1607141181449,4149.896,0.0,423.701989021207,39.116,0.0,0.0,5795.817,3.79,off_slips
1607141181957,4149.896,0.0,423.7619890196523,39.116,0.0,0.0,5795.817,3.73,off_slips
1607141182465,4149.896,0.0,423.8479890174239,39.116,0.0,0.0,5795.817,3.64,off_slips
1607141183481,4149.896,0.0,423.81998901814944,39.116,0.0,0.0,5795.817,3.67,off_slips
1607141183988,4149.896,0.0,423.6859890216216,39.116,0.0,0.0,5795.817,3.8,off_slips
1607141184507,4149.896,0.0,423.57998902436816,39.116,0.0,0.0,5795.817,3.91,off_slips
1607141185029,4149.896,0.0,423.3139890312607,39.116,0.0,0.0,5795.817,4.18,off_slips
1607141185536,4149.896,0.0,423.18598903457735,39.116,0.0,0.0,5795.817,4.3,off_slips
1607141186044,4149.896,0.0,422.943989040848,39.116,0.0,0.0,5795.817,4.55,off_slips
1607141186451,4149.896,0.0,422.8519890432318,39.116,0.0,0.0,5795.817,4.64,off_slips
1607141186961,4149.896,0.0,422.7359890462376,39.116,0.0,0.0,5795.817,4.75,off_slips
1607141187468,4149.896,0.0,422.6799890476887,39.116,0.0,0.0,5795.817,4.81,off_slips
1607141187982,4149.896,0.0,422.807989044372,39.116,0.0,0.0,5795.817,4.68,off_slips
1607141188490,4149.896,0.0,422.86598904286905,39.116,0.0,0.0,5795.817,4.62,off_slips
1607141188998,4149.896,0.0,423.02598903872325,39.116,0.0,0.0,5795.817,4.46,off_slips
1607141189504,4149.896,0.0,423.3119890313125,39.116,0.0,0.0,5795.817,4.18,off_slips
1607141190011,4149.896,0.0,423.803989018564,39.116,0.0,0.0,5795.817,3.68,off_slips
1607141190519,4149.896,0.0,423.9699890142627,39.116,0.0,0.0,5795.817,3.52,off_slips
1607141191026,4149.896,0.0,424.2819890061783,39.116,0.0,0.0,5795.817,3.21,off_slips
1607141191534,4149.896,0.0,424.369989003898,39.116,0.0,0.0,5795.817,3.12,off_slips
1607141191953,4149.896,0.0,424.5039890004259,39.116,0.0,0.0,5795.817,2.98,off_slips
1607141192461,4149.896,0.0,424.5119890002186,39.116,0.0,0.0,5795.817,2.98,off_slips
1607141192968,4149.896,0.0,424.2919890059191,39.116,0.0,0.0,5795.817,3.2,off_slips
1607141193476,4149.896,0.0,423.98198901395176,39.116,0.0,0.0,5795.817,3.51,off_slips
1607141193984,4149.896,0.0,423.8519890173202,39.116,0.0,0.0,5795.817,3.64,off_slips
1607141194491,4149.896,0.0,423.4019890289805,39.116,0.0,0.0,5795.817,4.09,off_slips
1607141194999,4149.896,0.0,423.1739890348883,39.116,0.0,0.0,5795.817,4.32,off_slips
1607141195507,4149.896,0.0,422.9119890416772,39.116,0.0,0.0,5795.817,4.58,off_slips
1607141196015,4149.896,0.0,422.7599890456157,39.116,0.0,0.0,5795.817,4.73,off_slips
1607141196523,4149.896,0.0,422.6099890495025,39.116,0.0,0.0,5795.817,4.88,off_slips
1607141197030,4149.896,0.0,422.6899890474296,39.116,0.0,0.0,5795.817,4.8,off_slips
1607141197538,4149.896,0.0,422.9479890407443,39.116,0.0,0.0,5795.817,4.54,off_slips
1607141197944,4149.896,0.0,423.1059890366503,39.116,0.0,0.0,5795.817,4.38,off_slips
1607141198452,4149.896,0.0,423.3379890306388,39.116,0.0,0.0,5795.817,4.15,off_slips
1607141198960,4149.896,0.0,423.41998902851407,39.116,0.0,0.0,5795.817,4.07,off_slips
1607141199467,4149.896,0.0,423.5939890240055,39.116,0.0,0.0,5795.817,3.9,off_slips
1607141199974,4149.896,0.0,423.7319890204296,39.116,0.0,0.0,5795.817,3.76,off_slips
1607141200482,4149.896,0.0,423.96198901447,39.116,0.0,0.0,5795.817,3.53,off_slips
1607141200990,4149.896,0.0,424.0259890128117,39.116,0.0,0.0,5795.817,3.46,off_slips
1607141201498,4149.896,0.0,424.199989008303,39.116,0.0,0.0,5795.817,3.29,off_slips
1607141202514,4149.896,0.0,424.3219890051418,39.116,0.0,0.0,5795.817,3.17,off_slips
1607141203021,4149.896,0.0,424.24998900700746,39.116,0.0,0.0,5795.817,3.24,off_slips
1607141203529,4149.896,0.0,424.0119890131744,39.116,0.0,0.0,5795.817,3.48,off_slips
1607141203943,4149.896,0.0,423.67798902182886,39.116,0.0,0.0,5795.817,3.81,off_slips
1607141204451,4149.896,0.0,423.5299890256638,39.116,0.0,0.0,5795.817,3.96,off_slips
1607141204959,4149.896,0.0,423.31598903120886,39.116,0.0,0.0,5795.817,4.17,off_slips
1607141205467,4149.896,0.0,423.2439890330745,39.116,0.0,0.0,5795.817,4.25,off_slips
1607141205974,4149.896,0.0,423.0479890381532,39.116,0.0,0.0,5795.817,4.44,off_slips
1607141206481,4149.896,0.0,423.045989038205,39.116,0.0,0.0,5795.817,4.44,off_slips
1607141206989,4149.896,0.0,423.0699890375831,39.116,0.0,0.0,5795.817,4.42,off_slips
1607141207497,4149.896,0.0,423.0859890371685,39.116,0.0,0.0,5795.817,4.4,off_slips
1607141208004,4149.896,0.0,423.29998903162345,39.116,0.0,0.0,5795.817,4.19,off_slips
1607141208515,4149.896,0.0,423.38998902929137,39.116,0.0,0.0,5795.817,4.1,off_slips
1607141209025,4149.896,0.0,423.4039890289286,39.116,0.0,0.0,5795.817,4.09,off_slips
1607141209534,4149.896,0.0,423.3799890295505,39.116,0.0,0.0,5795.817,4.11,off_slips
1607141210043,4149.896,0.0,423.3599890300688,39.116,0.0,0.0,5795.817,4.13,off_slips
1607141210450,4149.896,0.0,423.3319890307943,39.116,0.0,0.0,5795.817,4.16,off_slips
1607141210958,4149.896,0.0,423.4399890279959,39.116,0.0,0.0,5795.817,4.05,off_slips
1607141211475,4149.896,0.0,423.5279890257156,39.116,0.0,0.0,5795.817,3.96,off_slips
1607141211983,4149.896,0.0,423.7919890188749,39.116,0.0,0.0,5795.817,3.7,off_slips
1607141212491,4149.896,0.0,423.8799890165947,39.116,0.0,0.0,5795.817,3.61,off_slips
1607141212999,4149.896,0.0,424.00998901322623,39.116,0.0,0.0,5795.817,3.48,off_slips
1607141213507,4149.896,0.0,424.0659890117751,39.116,0.0,0.0,5795.817,3.42,off_slips
1607141214020,4149.896,0.0,424.1159890104796,39.116,0.0,0.0,5795.817,3.37,off_slips
1607141214528,4149.896,0.0,424.2019890082512,39.116,0.0,0.0,5795.817,3.29,off_slips
1607141215036,4149.896,0.0,424.2279890075775,39.116,0.0,0.0,5795.817,3.26,off_slips
1607141215543,4149.896,0.0,424.20398900819936,39.116,0.0,0.0,5795.817,3.29,off_slips
1607141215951,4149.896,0.0,424.1099890106351,39.116,0.0,0.0,5795.817,3.38,off_slips
1607141216459,4149.896,0.0,423.8719890168021,39.116,0.0,0.0,5795.817,3.62,off_slips
1607141216967,4149.896,0.0,423.7079890210516,39.116,0.0,0.0,5795.817,3.78,off_slips
1607141217474,4149.896,0.0,423.3499890303279,39.116,0.0,0.0,5795.817,4.14,off_slips
1607141217983,4149.896,0.0,423.2099890339554,39.116,0.0,0.0,5795.817,4.28,off_slips
1607141218490,4149.896,0.0,422.9919890396042,39.116,0.0,0.0,5795.817,4.5,off_slips
1607141218997,4149.896,0.0,423.0079890391896,39.116,0.0,0.0,5795.817,4.48,off_slips
1607141219502,4149.896,0.0,423.1239890361839,39.116,0.0,0.0,5795.817,4.36,off_slips
1607141220010,4149.896,0.0,423.15398903540654,39.116,0.0,0.0,5795.817,4.33,off_slips
1607141220517,4149.896,0.0,423.2699890324008,39.116,0.0,0.0,5795.817,4.22,off_slips
1607141221025,4149.896,0.0,423.33598903069065,39.116,0.0,0.0,5795.817,4.15,off_slips
1607141221532,4149.896,0.0,423.4859890268039,39.116,0.0,0.0,5795.817,4.0,off_slips
1607141222039,4149.896,0.0,423.57798902442,39.116,0.0,0.0,5795.817,3.91,off_slips
1607141222446,4149.896,0.0,423.7679890194968,39.116,0.0,0.0,5795.817,3.72,off_slips
1607141222954,4149.896,0.0,423.7999890186677,39.116,0.0,0.0,5795.817,3.69,off_slips
1607141223462,4149.896,0.0,423.8639890170093,39.116,0.0,0.0,5795.817,3.63,off_slips
1607141223970,4149.896,0.0,423.88198901654295,39.116,0.0,0.0,5795.817,3.61,off_slips
1607141224480,4149.896,0.0,423.9019890160247,39.116,0.0,0.0,5795.817,3.59,off_slips
1607141224986,4149.896,0.0,424.00398901338167,39.116,0.0,0.0,5795.817,3.49,off_slips
1607141225494,4149.896,0.0,424.0339890126044,39.116,0.0,0.0,5795.817,3.46,off_slips
1607141226001,4149.896,0.0,424.0059890133298,39.116,0.0,0.0,5795.817,3.48,off_slips
1607141226508,4149.896,0.0,423.9339890151956,39.116,0.0,0.0,5795.817,3.56,off_slips
1607141227016,4149.896,0.0,423.72598902058513,39.116,0.0,0.0,5795.817,3.76,off_slips
1607141227523,4149.896,0.0,423.65198902250256,39.116,0.0,0.0,5795.817,3.84,off_slips
1607141228034,4149.896,0.0,423.5239890258192,39.116,0.0,0.0,5795.817,3.96,off_slips
1607141228541,4149.896,0.0,423.5079890262338,39.116,0.0,0.0,5795.817,3.98,off_slips
1607141228948,4149.896,0.0,423.4799890269594,39.116,0.0,0.0,5795.817,4.01,off_slips
1607141229456,4149.896,0.0,423.4259890283586,39.116,0.0,0.0,5795.817,4.06,off_slips
1607141229971,4149.896,0.0,423.339989030587,39.116,0.0,0.0,5795.817,4.15,off_slips
1607141230481,4149.896,0.0,423.3119890313125,39.116,0.0,0.0,5795.817,4.15,off_slips
1607141230992,4149.896,0.0,423.2879890319344,39.116,0.0,0.0,5795.817,4.15,off_slips
1607141231500,4149.896,0.0,423.3559890301724,39.116,0.0,0.0,5795.817,4.13,off_slips
1607141232010,4149.896,0.0,423.4739890271149,39.116,0.0,0.0,5795.817,4.01,off_slips
1607141232517,4149.896,0.0,423.5419890253528,39.116,0.0,0.0,5795.817,3.95,off_slips
1607141233031,4149.896,0.0,423.67398902193247,39.116,0.0,0.0,5795.817,3.82,off_slips
1607141233443,4149.896,0.0,423.7899890189268,39.116,0.0,0.0,5795.817,3.7,off_slips
1607141233951,4149.896,0.0,423.9239890154546,39.115,0.0,0.0,5795.817,3.56,off_slips
1607141234458,4149.896,0.0,424.08798901120514,39.115,0.0,0.0,5795.817,3.4,off_slips
1607141234966,4149.896,0.0,424.21398900794026,39.115,0.0,0.0,5795.817,3.27,off_slips
1607141235475,4149.897,0.0,424.1219890103241,39.115,0.0,0.0,5795.817,3.37,off_slips
1607141235982,4149.897,0.0,424.0259890128117,39.115,0.0,0.0,5795.817,3.46,off_slips
1607141236490,4149.896,0.0,423.6499890225544,39.115,0.0,0.0,5795.817,3.84,off_slips
1607141236998,4149.896,0.0,423.4539890276331,39.113,0.0,0.0,5795.817,4.03,off_slips
1607141237505,4149.899,0.0,423.0759890374277,39.116,0.0,0.0,5795.817,4.41,off_slips
1607141238013,4149.899,0.0,422.8899890422472,39.116,0.0,0.0,5795.817,4.6,off_slips
1607141238522,4149.896,0.0,422.5539890509535,39.116,0.0,0.0,5795.817,4.93,off_slips
1607141239030,4149.896,0.0,421.733989072201,39.111,0.0,0.0,5795.817,5.75,off_slips
1607141239537,4149.9,0.0,410.0759893742784,39.092,0.0,0.0,5795.817,17.41,off_slips
1607141239945,4149.9,0.0,398.5619896726244,39.092,0.0,0.0,5795.817,28.93,off_slips
1607141240453,4149.938,0.0,364.2839905608219,39.054,0.0,0.0,5795.817,63.21,off_slips
1607141240962,4149.938,0.0,344.08799108413245,39.054,0.0,0.0,5795.817,83.4,off_slips
1607141241473,4149.938,0.0,295.9099923325011,39.033,0.0,0.0,5795.817,131.58,on_slips
1607141241980,4149.979,0.0,242.35599372017043,38.979,0.0,0.0,5795.817,185.13,on_slips
1607141242489,4150.033,0.0,179.51399534850665,38.913,0.0,0.0,5795.817,247.97,on_slips
1607141243005,4150.033,0.0,165.03999572355096,38.913,0.0,0.0,5795.817,262.45,on_slips
1607141243518,4150.134,0.0,143.07199629277682,38.877,0.0,0.0,5795.817,284.42,on_slips
1607141244030,4150.134,0.0,135.14799649810027,38.845,0.0,0.0,5795.817,292.34,on_slips
1607141244539,4150.196,0.0,122.713996820285,38.816,0.0,0.0,5795.817,304.78,on_slips
1607141244951,4150.196,0.0,117.193996963317,38.8,0.0,0.0,5795.817,310.3,on_slips
1607141245458,4150.196,0.0,108.66199718439468,38.798,0.0,0.0,5795.817,318.83,on_slips
1607141245966,4150.196,0.0,102.20199735178356,38.798,0.0,0.0,5795.817,325.29,on_slips
1607141246479,4150.196,0.0,99.38999742464696,38.798,0.0,0.0,5795.817,328.1,on_slips
1607141246988,4150.196,0.0,94.8299975428038,38.798,0.0,0.0,5795.817,332.66,on_slips
1607141247498,4150.196,0.0,93.20399758493603,38.798,0.0,0.0,5795.817,334.28,on_slips
1607141248007,4150.196,0.0,90.2579976612716,38.798,0.0,0.0,5795.817,337.23,on_slips
1607141248515,4150.196,0.0,89.24599768749412,38.798,0.0,0.0,5795.817,338.24,on_slips
1607141249023,4150.196,0.0,87.34199773682981,38.797,0.0,0.0,5795.817,340.15,on_slips
1607141249531,4150.196,0.0,87.14599774190847,38.797,0.0,0.0,5795.817,340.34,on_slips
1607141250037,4150.196,0.0,88.16599771547864,38.797,0.0,0.0,5795.817,339.32,on_slips
1607141250443,4150.196,0.0,88.825997698377,38.797,0.0,0.0,5795.817,338.66,on_slips
1607141250951,4150.196,0.0,89.41999768298551,38.805,0.0,0.0,5795.817,338.07,on_slips
1607141251459,4150.196,0.0,90.02199766738674,38.805,0.0,0.0,5795.817,337.47,on_slips
1607141251967,4150.196,0.0,90.5599976534463,38.805,0.0,0.0,5795.817,336.93,on_slips
1607141252475,4150.196,0.0,90.53399765412,38.805,0.0,0.0,5795.817,336.96,on_slips
1607141252984,4150.196,0.0,89.82999767236177,38.805,0.0,0.0,5795.817,337.66,on_slips
1607141253491,4150.196,0.0,89.66399767666309,38.805,0.0,0.0,5795.817,337.83,on_slips
1607141253999,4150.196,0.0,88.76999769982804,38.805,0.0,0.0,5795.817,338.72,on_slips
1607141254507,4150.196,0.0,88.27199771273203,38.805,0.0,0.0,5795.817,339.22,on_slips
1607141255013,4150.196,0.0,87.4199977348087,38.805,0.0,0.0,5795.817,340.07,on_slips
1607141255520,4150.196,0.0,86.77999775139212,38.805,0.0,0.0,5795.817,340.71,on_slips
1607141256027,4150.196,0.0,86.62399775543432,38.805,0.0,0.0,5795.817,340.87,on_slips
1607141256535,4150.196,0.0,85.62199778139774,38.804,0.0,0.0,5795.817,341.87,on_slips
1607141256942,4150.196,0.0,85.75199777802922,38.804,0.0,0.0,5795.817,341.74,on_slips
1607141257450,4150.196,0.0,84.82799780197155,38.804,0.0,0.0,5795.817,342.66,on_slips
1607141257956,4150.196,0.0,85.08799779523453,38.805,0.0,0.0,5795.817,342.4,on_slips
1607141258470,4150.196,0.0,86.25799776491796,38.805,0.0,0.0,5795.817,341.23,on_slips
1607141258982,4150.196,0.0,86.07199776973754,38.805,0.0,0.0,5795.817,341.42,on_slips
1607141259489,4150.196,0.0,86.51199775833642,38.805,0.0,0.0,5795.817,340.98,on_slips
1607141259997,4150.196,0.0,87.68999772781257,38.805,0.0,0.0,5795.817,339.8,on_slips
1607141260505,4150.196,0.0,88.71999770112362,38.802,0.0,0.0,5795.817,338.77,on_slips
1607141261013,4150.196,0.0,89.47599768153447,38.802,0.0,0.0,5795.817,338.01,on_slips
1607141261522,4150.196,0.0,92.04599761494168,38.805,0.0,0.0,5795.817,335.44,on_slips
1607141262032,4150.196,0.0,91.55999762753471,38.802,0.0,0.0,5795.817,335.93,on_slips
1607141262539,4150.196,0.0,93.52999757648888,38.805,0.0,0.0,5795.817,333.96,on_slips
1607141262946,4150.196,0.0,94.96999753917618,38.805,0.0,0.0,5795.817,332.52,on_slips
1607141263454,4150.196,0.0,94.83599754264834,38.805,0.0,0.0,5795.817,332.65,on_slips
1607141263964,4150.196,0.0,93.81599756907816,38.805,0.0,0.0,5795.817,333.67,on_slips
1607141264472,4150.196,0.0,96.42799750139709,38.805,0.0,0.0,5795.817,331.06,on_slips
1607141264980,4150.196,0.0,97.0579974850728,38.805,0.0,0.0,5795.817,330.43,on_slips
1607141265487,4150.196,0.0,94.9519975396426,38.805,0.0,0.0,5795.817,332.54,on_slips
1607141265994,4150.196,0.0,94.21999755860988,38.805,0.0,0.0,5795.817,333.27,on_slips
1607141266501,4150.196,0.0,96.27799750528382,38.803,0.0,0.0,5795.817,331.21,on_slips
1607141267008,4150.196,0.0,96.72599749367542,38.768,0.0,0.0,5795.817,330.76,on_slips
1607141267516,4150.196,0.0,96.58799749725122,38.66,0.0,0.0,5795.817,330.9,on_slips
1607141268022,4150.196,0.0,96.41599750170802,38.498,0.0,0.0,5795.817,331.07,on_slips
1607141268530,4150.196,0.0,96.82199749118791,38.285,0.0,0.0,5795.817,330.67,on_slips
1607141269037,4150.196,0.0,96.9619974875603,37.622,0.0,0.0,5795.817,330.53,on_slips
1607141269444,4150.196,0.0,97.16599748227434,37.622,0.0,0.0,5795.817,330.32,on_slips
1607141269954,4150.196,0.0,97.26599747968318,36.745,0.0,0.0,5795.817,330.22,on_slips
